species,location,ID,sex,reproduction,roost_name,roost_type,year,date_time,Tb,Ta
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 20:20,33.33748858,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 20:30,34.7096498,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 20:40,34.81676056,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 20:50,35.29775251,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 21:00,35.96289875,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 21:10,33.01302297,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 21:20,30.50905028,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 21:30,33.49950592,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 21:40,33.58045917,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 21:50,33.95773712,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 22:00,,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 22:10,,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 22:20,32.54338409,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 22:30,32.68800597,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 22:40,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 22:50,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 23:00,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 23:10,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 23:20,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 23:30,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 23:40,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,30/07/2020 23:50,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 0:00,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 0:10,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 0:20,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 0:30,,12.579
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 0:40,,12.579
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 0:50,,12.579
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 1:00,,12.579
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 1:10,,12.579
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 1:20,,12.579
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 1:30,,12.079
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 1:40,,12.079
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 1:50,,12.079
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 2:00,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 2:10,,10.576
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 2:20,,10.576
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 2:30,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 2:40,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 2:50,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 3:00,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 3:10,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 3:20,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 3:30,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 3:40,,11.077
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 3:50,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 4:00,32.44389769,11.077
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 4:10,33.04008321,11.077
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 4:20,,10.576
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 4:30,33.7018185,10.576
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 4:40,,10.576
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 4:50,,10.576
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 5:00,38.58329337,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 5:10,37.83077427,11.077
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 5:20,36.14187418,11.077
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 5:30,36.28466891,11.077
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 5:40,35.13760856,11.077
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 5:50,,10.576
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 6:00,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 6:10,,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 6:20,34.18637987,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 6:30,32.79640455,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 6:40,34.18637987,11.578
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 6:50,31.02826912,12.079
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 7:00,,12.079
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 7:10,,12.079
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 7:20,,12.579
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 7:30,,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 7:40,32.41675683,13.08
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 7:50,,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 8:00,,13.581
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 8:10,,14.082
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 8:20,,15.084
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 8:30,,16.586
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 8:40,,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 8:50,,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 9:00,,15.584
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 9:10,,16.085
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 9:20,,16.085
